Time,Source,Destination,Protocol,Length
2019-05-27 07:36:36.457648,222.156.215.109,192.168.0.13,TCP,102
2019-05-27 07:36:36.459052,192.168.0.13,222.118.29.226,TCP,106
2019-05-27 07:36:36.459750,192.168.0.13,222.156.215.109,TCP,106
2019-05-27 07:36:36.460803,222.202.217.186,192.168.0.13,TCP,98
2019-05-27 07:36:36.460924,222.174.124.198,192.168.0.13,TCP,98
2019-05-27 07:36:36.460998,222.135.166.159,192.168.0.13,TCP,102
2019-05-27 07:36:36.461883,192.168.0.13,222.202.217.186,TCP,106
2019-05-27 07:36:36.462497,192.168.0.13,222.174.124.198,TCP,102
2019-05-27 07:36:36.462769,192.168.0.13,222.135.166.159,TCP,106
2019-05-27 07:36:36.463388,222.169.136.6,192.168.0.13,TCP,98
2019-05-27 07:36:36.463510,222.179.243.109,192.168.0.13,TCP,98
2019-05-27 07:36:36.463590,222.192.185.160,192.168.0.13,TCP,102
2019-05-27 07:36:36.464728,192.168.0.13,222.169.136.6,TCP,106
2019-05-27 07:36:36.465470,222.19.144.55,192.168.0.13,TCP,98
2019-05-27 07:36:36.465544,222.8.242.82,192.168.0.13,TCP,102
2019-05-27 07:36:36.465801,192.168.0.13,222.179.243.109,TCP,102
2019-05-27 07:36:36.466069,192.168.0.13,222.192.185.160,TCP,106
2019-05-27 07:36:36.467002,192.168.0.13,222.19.144.55,TCP,106
2019-05-27 07:36:36.467511,192.168.0.13,222.8.242.82,TCP,106
2019-05-27 07:36:36.468573,222.106.72.58,192.168.0.13,TCP,98
2019-05-27 07:36:36.468693,222.254.25.202,192.168.0.13,TCP,102
2019-05-27 07:36:36.469274,192.168.0.13,192.168.0.23,TCP,1103
2019-05-27 07:36:36.470212,222.43.171.131,192.168.0.13,TCP,98
2019-05-27 07:36:36.470334,222.95.35.136,192.168.0.13,TCP,102
2019-05-27 07:36:36.470413,222.43.171.131,192.168.0.13,TCP,98
2019-05-27 07:36:36.470489,222.95.35.136,192.168.0.13,TCP,102
2019-05-27 07:36:36.470719,192.168.0.13,192.168.0.23,TCP,1103
2019-05-27 07:36:36.470794,192.168.0.13,192.168.0.23,TCP,1099
2019-05-27 07:36:36.473106,192.168.0.13,222.106.72.58,TCP,102
2019-05-27 07:36:36.473189,192.168.0.13,222.254.25.202,TCP,102
2019-05-27 07:36:36.473264,192.168.0.13,222.43.171.131,TCP,102
2019-05-27 07:36:36.473346,192.168.0.13,222.95.35.136,TCP,106
2019-05-27 07:36:36.474641,222.3.85.51,192.168.0.13,TCP,98
2019-05-27 07:36:36.474727,222.156.58.58,192.168.0.13,TCP,98
2019-05-27 07:36:36.474807,222.19.172.221,192.168.0.13,TCP,98
2019-05-27 07:36:36.474880,222.235.143.135,192.168.0.13,TCP,98
2019-05-27 07:36:36.474954,222.78.217.193,192.168.0.13,TCP,102
2019-05-27 07:36:36.475100,222.3.85.51,192.168.0.13,TCP,98
2019-05-27 07:36:36.475174,222.156.58.58,192.168.0.13,TCP,98
2019-05-27 07:36:36.475372,222.19.172.221,192.168.0.13,TCP,98
2019-05-27 07:36:36.475447,222.235.143.135,192.168.0.13,TCP,98
2019-05-27 07:36:36.475518,222.78.217.193,192.168.0.13,TCP,102
2019-05-27 07:36:36.475590,222.3.85.51,192.168.0.13,TCP,98
2019-05-27 07:36:36.475664,222.156.58.58,192.168.0.13,TCP,98
2019-05-27 07:36:36.475737,222.19.172.221,192.168.0.13,TCP,98
2019-05-27 07:36:36.475817,222.235.143.135,192.168.0.13,TCP,98
2019-05-27 07:36:36.475892,222.78.217.193,192.168.0.13,TCP,102
2019-05-27 07:36:36.476246,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:36.476595,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:36.478721,192.168.0.13,222.3.85.51,TCP,102
2019-05-27 07:36:36.478807,192.168.0.13,222.156.58.58,TCP,102
2019-05-27 07:36:36.478884,192.168.0.13,222.19.172.221,TCP,102
2019-05-27 07:36:36.478961,192.168.0.13,222.235.143.135,TCP,102
2019-05-27 07:36:36.479038,192.168.0.13,222.78.217.193,TCP,106
2019-05-27 07:36:36.480530,222.118.139.36,192.168.0.13,TCP,98
2019-05-27 07:36:36.480612,222.143.169.76,192.168.0.13,TCP,98
2019-05-27 07:36:36.480685,222.177.72.22,192.168.0.13,TCP,98
2019-05-27 07:36:36.480759,222.150.121.89,192.168.0.13,TCP,98
2019-05-27 07:36:36.480841,222.144.67.244,192.168.0.13,TCP,102
2019-05-27 07:36:36.481989,192.168.0.13,222.118.139.36,TCP,106
2019-05-27 07:36:36.482957,192.168.0.13,222.143.169.76,TCP,106
2019-05-27 07:36:36.483151,192.168.0.13,222.177.72.22,TCP,106
2019-05-27 07:36:36.484047,192.168.0.13,222.150.121.89,TCP,106
2019-05-27 07:36:36.485975,222.156.186.244,192.168.0.13,TCP,98
2019-05-27 07:36:36.486094,222.142.234.231,192.168.0.13,TCP,98
2019-05-27 07:36:36.486165,222.163.231.79,192.168.0.13,TCP,98
2019-05-27 07:36:36.486238,222.39.238.228,192.168.0.13,TCP,98
2019-05-27 07:36:36.486312,222.226.243.216,192.168.0.13,TCP,102
2019-05-27 07:36:36.487028,222.136.53.254,192.168.0.13,TCP,102
2019-05-27 07:36:36.489226,192.168.0.13,222.156.186.244,TCP,106
2019-05-27 07:36:36.490226,222.93.236.209,192.168.0.13,TCP,98
2019-05-27 07:36:36.490350,222.242.119.20,192.168.0.13,TCP,102
2019-05-27 07:36:36.491386,192.168.0.13,222.142.234.231,TCP,106
2019-05-27 07:36:36.491581,192.168.0.13,222.163.231.79,TCP,102
2019-05-27 07:36:36.491656,192.168.0.13,222.39.238.228,TCP,102
2019-05-27 07:36:36.491729,192.168.0.13,222.226.243.216,TCP,102
2019-05-27 07:36:36.491865,192.168.0.13,222.136.53.254,TCP,106
2019-05-27 07:36:36.492348,192.168.0.13,222.93.236.209,TCP,106
2019-05-27 07:36:36.493264,192.168.0.13,222.242.119.20,TCP,106
2019-05-27 07:36:36.494045,222.228.164.247,192.168.0.13,TCP,98
2019-05-27 07:36:36.494164,222.73.229.123,192.168.0.13,TCP,98
2019-05-27 07:36:36.494239,222.22.178.59,192.168.0.13,TCP,102
2019-05-27 07:36:36.496504,192.168.0.13,222.228.164.247,TCP,106
2019-05-27 07:36:36.497265,192.168.0.13,222.73.229.123,TCP,106
2019-05-27 07:36:36.497470,192.168.0.13,222.22.178.59,TCP,106
2019-05-27 07:36:36.498049,222.90.127.103,192.168.0.13,TCP,98
2019-05-27 07:36:36.498131,222.62.179.33,192.168.0.13,TCP,98
2019-05-27 07:36:36.498209,222.60.81.144,192.168.0.13,TCP,102
2019-05-27 07:36:36.499156,222.133.19.140,192.168.0.13,TCP,98
2019-05-27 07:36:36.499231,222.244.110.251,192.168.0.13,TCP,98
2019-05-27 07:36:36.499304,222.212.42.122,192.168.0.13,TCP,102
2019-05-27 07:36:36.500073,192.168.0.13,222.90.127.103,TCP,106
2019-05-27 07:36:36.502259,222.112.246.17,192.168.0.13,TCP,98
2019-05-27 07:36:36.502389,222.167.224.170,192.168.0.13,TCP,98
2019-05-27 07:36:36.502461,222.55.128.169,192.168.0.13,TCP,102
2019-05-27 07:36:36.502728,192.168.0.13,222.62.179.33,TCP,102
2019-05-27 07:36:36.502939,192.168.0.13,222.60.81.144,TCP,106
2019-05-27 07:36:36.503083,192.168.0.13,222.133.19.140,TCP,102
2019-05-27 07:36:36.503156,192.168.0.13,222.244.110.251,TCP,102
2019-05-27 07:36:36.503280,192.168.0.13,222.212.42.122,TCP,106
2019-05-27 07:36:36.504216,192.168.0.13,222.112.246.17,TCP,106
2019-05-27 07:36:36.505464,192.168.0.13,222.167.224.170,TCP,106
2019-05-27 07:36:36.505670,192.168.0.13,222.55.128.169,TCP,106
2019-05-27 07:36:36.506816,222.189.64.145,192.168.0.13,TCP,98
2019-05-27 07:36:36.506935,222.159.243.117,192.168.0.13,TCP,102
2019-05-27 07:36:36.507856,222.123.200.151,192.168.0.13,TCP,98
2019-05-27 07:36:36.507930,222.131.103.19,192.168.0.13,TCP,98
2019-05-27 07:36:36.508004,222.140.85.185,192.168.0.13,TCP,102
2019-05-27 07:36:36.508412,,,,86
2019-05-27 07:36:36.508606,192.168.0.13,222.189.64.145,TCP,106
2019-05-27 07:36:36.509144,,,,90
2019-05-27 07:36:36.510165,192.168.0.13,222.159.243.117,TCP,106
2019-05-27 07:36:36.511138,222.138.157.156,192.168.0.13,TCP,98
2019-05-27 07:36:36.511211,222.172.209.111,192.168.0.13,TCP,98
2019-05-27 07:36:36.511282,222.153.242.56,192.168.0.13,TCP,102
2019-05-27 07:36:36.511555,192.168.0.13,222.123.200.151,TCP,102
2019-05-27 07:36:36.511628,192.168.0.13,222.131.103.19,TCP,102
2019-05-27 07:36:36.511699,192.168.0.13,222.140.85.185,TCP,106
2019-05-27 07:36:36.512341,,,,90
2019-05-27 07:36:36.514160,192.168.0.13,222.138.157.156,TCP,106
2019-05-27 07:36:36.515341,192.168.0.13,222.172.209.111,TCP,106
2019-05-27 07:36:36.515760,192.168.0.13,222.153.242.56,TCP,106
2019-05-27 07:36:36.516574,222.220.180.105,192.168.0.13,TCP,98
2019-05-27 07:36:36.516696,222.19.14.216,192.168.0.13,TCP,98
2019-05-27 07:36:36.516770,222.31.138.195,192.168.0.13,TCP,102
2019-05-27 07:36:36.518007,222.49.95.238,192.168.0.13,TCP,98
2019-05-27 07:36:36.518084,222.85.206.143,192.168.0.13,TCP,98
2019-05-27 07:36:36.518158,222.58.206.204,192.168.0.13,TCP,102
2019-05-27 07:36:36.518431,192.168.0.13,222.220.180.105,TCP,106
2019-05-27 07:36:36.519135,192.168.0.13,222.19.14.216,TCP,106
2019-05-27 07:36:36.519327,192.168.0.13,222.31.138.195,TCP,106
2019-05-27 07:36:36.519540,192.168.0.13,222.49.95.238,TCP,106
2019-05-27 07:36:36.520499,192.168.0.13,222.85.206.143,TCP,102
2019-05-27 07:36:36.520655,192.168.0.13,222.58.206.204,TCP,106
2019-05-27 07:36:36.521421,222.160.175.135,192.168.0.13,TCP,98
2019-05-27 07:36:36.521543,222.246.107.0,192.168.0.13,TCP,102
2019-05-27 07:36:36.521618,222.160.175.135,192.168.0.13,TCP,98
2019-05-27 07:36:36.521692,222.246.107.0,192.168.0.13,TCP,102
2019-05-27 07:36:36.522659,222.232.195.48,192.168.0.13,TCP,98
2019-05-27 07:36:36.522731,222.1.194.122,192.168.0.13,TCP,102
2019-05-27 07:36:36.523302,192.168.0.13,222.160.175.135,TCP,106
2019-05-27 07:36:36.523945,192.168.0.13,222.246.107.0,TCP,106
2019-05-27 07:36:36.524990,222.219.143.160,192.168.0.13,TCP,102
2019-05-27 07:36:36.525278,192.168.0.13,222.232.195.48,TCP,106
2019-05-27 07:36:36.525636,192.168.0.13,222.1.194.122,TCP,106
2019-05-27 07:36:36.526030,192.168.0.13,222.219.143.160,TCP,106
2019-05-27 07:36:36.529775,222.47.77.131,192.168.0.13,TCP,98
2019-05-27 07:36:36.529896,222.179.162.255,192.168.0.13,TCP,98
2019-05-27 07:36:36.529969,222.218.67.46,192.168.0.13,TCP,98
2019-05-27 07:36:36.530043,222.204.101.153,192.168.0.13,TCP,98
2019-05-27 07:36:36.530116,222.197.24.134,192.168.0.13,TCP,102
2019-05-27 07:36:36.531179,192.168.0.13,222.47.77.131,TCP,106
2019-05-27 07:36:36.531745,222.39.117.142,192.168.0.13,TCP,98
2019-05-27 07:36:36.531864,222.69.95.92,192.168.0.13,TCP,102
2019-05-27 07:36:36.532153,192.168.0.13,222.179.162.255,TCP,102
2019-05-27 07:36:36.532229,192.168.0.13,222.218.67.46,TCP,106
2019-05-27 07:36:36.533241,192.168.0.13,222.204.101.153,TCP,106
2019-05-27 07:36:36.533434,192.168.0.13,222.197.24.134,TCP,106
2019-05-27 07:36:36.534133,192.168.0.13,222.39.117.142,TCP,106
2019-05-27 07:36:36.534683,,,,86
2019-05-27 07:36:36.535148,192.168.0.13,222.69.95.92,TCP,106
2019-05-27 07:36:36.536735,222.102.192.19,192.168.0.13,TCP,98
2019-05-27 07:36:36.536854,222.47.44.131,192.168.0.13,TCP,98
2019-05-27 07:36:36.536927,222.255.9.97,192.168.0.13,TCP,98
2019-05-27 07:36:36.537000,222.81.2.212,192.168.0.13,TCP,102
2019-05-27 07:36:36.537682,222.78.148.68,192.168.0.13,TCP,102
2019-05-27 07:36:36.537948,192.168.0.13,222.102.192.19,TCP,106
2019-05-27 07:36:36.540614,222.154.168.224,192.168.0.13,TCP,98
2019-05-27 07:36:36.540732,222.176.232.217,192.168.0.13,TCP,98
2019-05-27 07:36:36.540806,222.193.57.150,192.168.0.13,TCP,102
2019-05-27 07:36:36.541078,192.168.0.13,222.47.44.131,TCP,102
2019-05-27 07:36:36.541153,192.168.0.13,222.255.9.97,TCP,102
2019-05-27 07:36:36.541226,192.168.0.13,222.81.2.212,TCP,102
2019-05-27 07:36:36.541345,192.168.0.13,222.78.148.68,TCP,106
2019-05-27 07:36:36.541896,192.168.0.13,222.154.168.224,TCP,106
2019-05-27 07:36:36.542618,192.168.0.13,222.176.232.217,TCP,106
2019-05-27 07:36:36.543022,192.168.0.13,222.193.57.150,TCP,106
2019-05-27 07:36:36.545992,222.33.169.18,192.168.0.13,TCP,98
2019-05-27 07:36:36.546112,222.0.233.43,192.168.0.13,TCP,98
2019-05-27 07:36:36.546186,222.176.161.102,192.168.0.13,TCP,98
2019-05-27 07:36:36.546259,222.2.240.5,192.168.0.13,TCP,98
2019-05-27 07:36:36.546332,222.250.91.154,192.168.0.13,TCP,102
2019-05-27 07:36:36.547042,192.168.0.13,222.33.169.18,TCP,106
2019-05-27 07:36:36.547755,222.14.182.156,192.168.0.13,TCP,102
2019-05-27 07:36:36.548254,192.168.0.13,222.0.233.43,TCP,102
2019-05-27 07:36:36.548376,192.168.0.13,222.176.161.102,TCP,106
2019-05-27 07:36:36.549154,192.168.0.13,222.2.240.5,TCP,106
2019-05-27 07:36:36.549702,192.168.0.13,222.250.91.154,TCP,106
2019-05-27 07:36:36.549932,192.168.0.13,222.14.182.156,TCP,110
2019-05-27 07:36:36.550789,222.113.250.6,192.168.0.13,TCP,102
2019-05-27 07:36:36.551871,192.168.0.13,222.113.250.6,TCP,106
2019-05-27 07:36:36.552852,222.106.124.252,192.168.0.13,TCP,98
2019-05-27 07:36:36.552935,222.7.139.51,192.168.0.13,TCP,98
2019-05-27 07:36:36.553009,222.121.188.146,192.168.0.13,TCP,98
2019-05-27 07:36:36.553083,222.16.75.9,192.168.0.13,TCP,102
2019-05-27 07:36:36.555710,222.124.209.5,192.168.0.13,TCP,98
2019-05-27 07:36:36.555795,222.57.149.188,192.168.0.13,TCP,102
2019-05-27 07:36:36.556006,222.124.209.5,192.168.0.13,TCP,102
2019-05-27 07:36:36.556945,222.11.60.0,192.168.0.13,TCP,98
2019-05-27 07:36:36.557016,222.229.76.223,192.168.0.13,TCP,102
2019-05-27 07:36:36.557231,192.168.0.13,222.10.173.238,TCP,102
2019-05-27 07:36:36.557306,192.168.0.13,222.86.3.127,TCP,102
2019-05-27 07:36:36.557379,192.168.0.13,222.239.229.225,TCP,102
2019-05-27 07:36:36.557452,192.168.0.13,222.34.205.142,TCP,102
2019-05-27 07:36:36.557590,192.168.0.13,222.115.64.26,TCP,102
2019-05-27 07:36:36.557664,192.168.0.13,222.232.127.169,TCP,102
2019-05-27 07:36:36.557737,192.168.0.13,222.101.105.123,TCP,106
2019-05-27 07:36:36.558884,222.15.199.233,192.168.0.13,TCP,102
2019-05-27 07:36:36.559409,192.168.0.13,222.98.183.88,TCP,102
2019-05-27 07:36:36.559486,192.168.0.13,222.143.220.168,TCP,102
2019-05-27 07:36:36.559622,192.168.0.13,222.227.15.14,TCP,106
2019-05-27 07:36:36.559775,192.168.0.13,222.233.114.15,TCP,106
2019-05-27 07:36:36.560390,222.234.182.153,192.168.0.13,TCP,102
2019-05-27 07:36:36.560980,192.168.0.13,222.2.250.161,TCP,102
2019-05-27 07:36:36.561050,192.168.0.13,222.43.95.150,TCP,102
2019-05-27 07:36:36.561120,192.168.0.13,222.2.174.82,TCP,102
2019-05-27 07:36:36.561236,192.168.0.13,222.106.124.252,TCP,106
2019-05-27 07:36:36.561382,192.168.0.13,222.7.139.51,TCP,102
2019-05-27 07:36:36.561455,192.168.0.13,222.121.188.146,TCP,102
2019-05-27 07:36:36.561574,192.168.0.13,222.16.75.9,TCP,106
2019-05-27 07:36:36.562679,222.21.109.115,192.168.0.13,TCP,98
2019-05-27 07:36:36.562763,222.214.239.183,192.168.0.13,TCP,98
2019-05-27 07:36:36.562837,222.117.195.185,192.168.0.13,TCP,102
2019-05-27 07:36:36.563128,192.168.0.13,222.124.209.5,TCP,102
2019-05-27 07:36:36.563202,192.168.0.13,222.57.149.188,TCP,102
2019-05-27 07:36:36.563274,192.168.0.13,222.11.60.0,TCP,102
2019-05-27 07:36:36.563358,192.168.0.13,222.229.76.223,TCP,106
2019-05-27 07:36:36.563959,222.237.66.203,192.168.0.13,TCP,102
2019-05-27 07:36:36.564216,192.168.0.13,222.15.199.233,TCP,102
2019-05-27 07:36:36.564334,192.168.0.13,222.234.182.153,TCP,106
2019-05-27 07:36:36.565511,192.168.0.13,222.21.109.115,TCP,106
2019-05-27 07:36:36.566230,222.147.42.35,192.168.0.13,TCP,98
2019-05-27 07:36:36.566315,222.136.101.33,192.168.0.13,TCP,102
2019-05-27 07:36:36.567310,192.168.0.13,222.214.239.183,TCP,106
2019-05-27 07:36:36.567505,192.168.0.13,222.117.195.185,TCP,106
2019-05-27 07:36:36.568253,192.168.0.13,222.237.66.203,TCP,106
2019-05-27 07:36:36.568659,222.168.83.121,192.168.0.13,TCP,102
2019-05-27 07:36:36.569759,192.168.0.13,222.147.42.35,TCP,106
2019-05-27 07:36:36.570167,222.94.198.1,192.168.0.13,TCP,102
2019-05-27 07:36:36.570685,192.168.0.13,222.136.101.33,TCP,102
2019-05-27 07:36:36.570961,192.168.0.13,222.168.83.121,TCP,106
2019-05-27 07:36:36.571570,192.168.0.13,222.94.198.1,TCP,106
2019-05-27 07:36:36.572130,222.157.215.255,192.168.0.13,TCP,102
2019-05-27 07:36:36.573926,222.14.172.49,192.168.0.13,TCP,98
2019-05-27 07:36:36.574043,222.117.116.252,192.168.0.13,TCP,98
2019-05-27 07:36:36.574114,222.118.150.158,192.168.0.13,TCP,102
2019-05-27 07:36:36.574185,222.14.172.49,192.168.0.13,TCP,98
2019-05-27 07:36:36.574256,222.117.116.252,192.168.0.13,TCP,98
2019-05-27 07:36:36.574327,222.118.150.158,192.168.0.13,TCP,102
2019-05-27 07:36:36.574613,192.168.0.13,192.168.0.23,TCP,1047
2019-05-27 07:36:36.574688,192.168.0.13,222.157.215.255,TCP,106
2019-05-27 07:36:36.575400,192.168.0.13,222.14.172.49,TCP,106
2019-05-27 07:36:36.575931,192.168.0.13,192.168.0.23,TCP,1047
2019-05-27 07:36:36.576972,192.168.0.13,222.117.116.252,TCP,106
2019-05-27 07:36:36.577167,192.168.0.13,222.118.150.158,TCP,106
2019-05-27 07:36:36.581608,222.208.87.58,192.168.0.13,TCP,98
2019-05-27 07:36:36.581727,222.215.23.149,192.168.0.13,TCP,98
2019-05-27 07:36:36.581800,222.250.2.92,192.168.0.13,TCP,98
2019-05-27 07:36:36.581873,222.18.86.3,192.168.0.13,TCP,98
2019-05-27 07:36:36.581946,222.43.216.213,192.168.0.13,TCP,98
2019-05-27 07:36:36.582019,222.162.250.89,192.168.0.13,TCP,98
2019-05-27 07:36:36.582092,222.17.134.183,192.168.0.13,TCP,102
2019-05-27 07:36:36.582449,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:36.582862,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:36.583308,192.168.0.13,222.208.87.58,TCP,106
2019-05-27 07:36:36.583653,222.55.129.27,192.168.0.13,TCP,102
2019-05-27 07:36:36.584132,192.168.0.13,222.215.23.149,TCP,106
2019-05-27 07:36:36.584813,222.75.57.61,192.168.0.13,TCP,102
2019-05-27 07:36:36.585546,222.96.127.248,192.168.0.13,TCP,98
2019-05-27 07:36:36.585619,222.74.137.27,192.168.0.13,TCP,102
2019-05-27 07:36:36.585874,192.168.0.13,222.250.2.92,TCP,102
2019-05-27 07:36:36.586151,192.168.0.13,222.18.86.3,TCP,106
2019-05-27 07:36:36.586867,192.168.0.13,222.55.129.27,TCP,106
2019-05-27 07:36:36.587382,192.168.0.13,222.75.57.61,TCP,106
2019-05-27 07:36:36.588655,192.168.0.13,222.96.127.248,TCP,102
2019-05-27 07:36:36.588806,192.168.0.13,222.74.137.27,TCP,106
2019-05-27 07:36:36.589474,222.45.60.75,192.168.0.13,TCP,98
2019-05-27 07:36:36.589560,222.157.20.2,192.168.0.13,TCP,98
2019-05-27 07:36:36.589635,222.31.150.113,192.168.0.13,TCP,102
2019-05-27 07:36:36.591883,192.168.0.13,222.45.60.75,TCP,106
2019-05-27 07:36:36.592078,192.168.0.13,222.157.20.2,TCP,106
2019-05-27 07:36:36.593473,192.168.0.13,222.31.150.113,TCP,102
2019-05-27 07:36:36.594000,192.168.0.13,222.18.214.129,TCP,106
2019-05-27 07:36:36.597225,222.166.194.4,192.168.0.13,TCP,98
2019-05-27 07:36:36.597311,222.232.111.108,192.168.0.13,TCP,98
2019-05-27 07:36:36.597385,222.31.202.149,192.168.0.13,TCP,98
2019-05-27 07:36:36.597458,222.89.161.220,192.168.0.13,TCP,98
2019-05-27 07:36:36.597530,222.8.11.76,192.168.0.13,TCP,98
2019-05-27 07:36:36.597604,222.15.145.156,192.168.0.13,TCP,102
2019-05-27 07:36:36.598314,192.168.0.13,222.166.194.4,TCP,106
2019-05-27 07:36:36.598535,222.103.123.81,192.168.0.13,TCP,102
2019-05-27 07:36:36.599272,192.168.0.13,222.232.111.108,TCP,102
2019-05-27 07:36:36.599392,192.168.0.13,222.31.202.149,TCP,106
2019-05-27 07:36:36.600262,222.81.114.19,192.168.0.13,TCP,102
2019-05-27 07:36:36.600555,192.168.0.13,222.89.161.220,TCP,106
2019-05-27 07:36:36.600701,192.168.0.13,222.8.11.76,TCP,102
2019-05-27 07:36:36.600819,192.168.0.13,222.15.145.156,TCP,106
2019-05-27 07:36:36.601451,192.168.0.13,222.103.123.81,TCP,106
2019-05-27 07:36:36.601835,192.168.0.13,222.81.114.19,TCP,106
2019-05-27 07:36:36.603170,222.167.207.244,192.168.0.13,TCP,98
2019-05-27 07:36:36.603291,222.125.17.21,192.168.0.13,TCP,98
2019-05-27 07:36:36.603365,222.156.228.117,192.168.0.13,TCP,102
2019-05-27 07:36:36.603512,222.125.17.21,192.168.0.13,TCP,102
2019-05-27 07:36:36.605471,192.168.0.13,222.125.17.21,TCP,106
2019-05-27 07:36:36.606310,192.168.0.13,222.156.228.117,TCP,106
2019-05-27 07:36:36.609671,222.144.109.1,192.168.0.13,TCP,98
2019-05-27 07:36:36.609757,222.105.94.230,192.168.0.13,TCP,98
2019-05-27 07:36:36.609831,222.51.169.243,192.168.0.13,TCP,98
2019-05-27 07:36:36.609905,222.242.79.141,192.168.0.13,TCP,98
2019-05-27 07:36:36.609978,222.136.169.136,192.168.0.13,TCP,98
2019-05-27 07:36:36.610052,222.63.178.128,192.168.0.13,TCP,102
2019-05-27 07:36:36.610917,192.168.0.13,222.144.109.1,TCP,106
2019-05-27 07:36:36.611557,192.168.0.13,222.105.94.230,TCP,106
2019-05-27 07:36:36.612266,192.168.0.13,222.51.169.243,TCP,106
2019-05-27 07:36:36.612684,222.105.232.235,192.168.0.13,TCP,98
2019-05-27 07:36:36.612757,222.75.106.92,192.168.0.13,TCP,102
2019-05-27 07:36:36.613021,192.168.0.13,222.242.79.141,TCP,106
2019-05-27 07:36:36.613205,192.168.0.13,222.136.169.136,TCP,102
2019-05-27 07:36:36.613473,192.168.0.13,222.63.178.128,TCP,106
2019-05-27 07:36:36.614180,192.168.0.13,222.105.232.235,TCP,106
2019-05-27 07:36:36.615214,192.168.0.13,222.75.106.92,TCP,106
2019-05-27 07:36:36.615909,222.205.41.236,192.168.0.13,TCP,98
2019-05-27 07:36:36.615984,222.49.179.244,192.168.0.13,TCP,98
2019-05-27 07:36:36.616058,222.119.239.79,192.168.0.13,TCP,98
2019-05-27 07:36:36.616131,222.44.211.3,192.168.0.13,TCP,102
2019-05-27 07:36:36.617831,222.170.41.239,192.168.0.13,TCP,102
2019-05-27 07:36:36.618152,192.168.0.13,222.205.41.236,TCP,102
2019-05-27 07:36:36.618228,192.168.0.13,222.49.179.244,TCP,102
2019-05-27 07:36:36.618299,192.168.0.13,222.119.239.79,TCP,106
2019-05-27 07:36:36.618980,192.168.0.13,222.44.211.3,TCP,106
2019-05-27 07:36:36.620761,222.208.43.31,192.168.0.13,TCP,98
2019-05-27 07:36:36.620879,222.143.108.252,192.168.0.13,TCP,98
2019-05-27 07:36:36.620953,222.121.55.214,192.168.0.13,TCP,102
2019-05-27 07:36:36.621764,192.168.0.13,222.170.41.239,TCP,106
2019-05-27 07:36:36.622794,192.168.0.13,222.208.43.31,TCP,106
2019-05-27 07:36:36.625486,192.168.0.13,222.143.108.252,TCP,102
2019-05-27 07:36:36.625665,192.168.0.13,222.121.55.214,TCP,106
2019-05-27 07:36:36.626414,192.168.0.13,192.168.0.23,TCP,1007
2019-05-27 07:36:36.627261,192.168.0.13,192.168.0.23,TCP,1003
2019-05-27 07:36:36.628702,222.253.96.94,192.168.0.13,TCP,98
2019-05-27 07:36:36.628820,222.150.23.200,192.168.0.13,TCP,102
2019-05-27 07:36:36.631697,192.168.0.13,222.155.254.100,TCP,106
2019-05-27 07:36:36.632554,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:36.633186,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:36.633261,222.147.84.211,192.168.0.13,TCP,98
2019-05-27 07:36:36.633335,222.56.205.82,192.168.0.13,TCP,98
2019-05-27 07:36:36.633409,222.211.245.255,192.168.0.13,TCP,98
2019-05-27 07:36:36.633482,222.158.179.118,192.168.0.13,TCP,102
2019-05-27 07:36:36.634127,222.134.116.179,192.168.0.13,TCP,102
2019-05-27 07:36:36.634613,192.168.0.13,222.127.41.219,TCP,102
2019-05-27 07:36:36.634686,192.168.0.13,222.22.205.144,TCP,102
2019-05-27 07:36:36.634810,192.168.0.13,222.108.146.129,TCP,106
2019-05-27 07:36:36.634957,192.168.0.13,222.253.96.94,TCP,102
2019-05-27 07:36:36.635030,192.168.0.13,222.150.23.200,TCP,106
2019-05-27 07:36:36.635833,222.189.151.144,192.168.0.13,TCP,98
2019-05-27 07:36:36.635914,222.208.220.177,192.168.0.13,TCP,102
2019-05-27 07:36:36.637038,222.198.116.3,192.168.0.13,TCP,102
2019-05-27 07:36:36.638002,192.168.0.13,222.147.84.211,TCP,106
2019-05-27 07:36:36.639151,192.168.0.13,222.56.205.82,TCP,106
2019-05-27 07:36:36.639345,192.168.0.13,222.211.245.255,TCP,102
2019-05-27 07:36:36.639419,192.168.0.13,222.158.179.118,TCP,102
2019-05-27 07:36:36.639493,192.168.0.13,222.134.116.179,TCP,102
2019-05-27 07:36:36.639640,192.168.0.13,222.189.151.144,TCP,106
2019-05-27 07:36:36.640699,192.168.0.13,222.208.220.177,TCP,106
2019-05-27 07:36:36.640896,192.168.0.13,222.198.116.3,TCP,106
2019-05-27 07:36:36.641588,222.193.235.185,192.168.0.13,TCP,98
2019-05-27 07:36:36.641670,222.25.182.26,192.168.0.13,TCP,98
2019-05-27 07:36:36.641744,222.247.221.50,192.168.0.13,TCP,102
2019-05-27 07:36:36.643210,192.168.0.13,222.193.235.185,TCP,106
